Model,#States,AMPL_M,AMPL_T,BVI_100,GBVI_100,GSVI_1,GSVI_100,OVI_100,QP_G,QP_G_T,QP_G_T_W,QP_G_W,SVI_1,SVI_100,TBVI_100,TGBVI_100,TGSVI_1,TGSVI_100,TOVI_100,TOVI_100_opt,TSVI_1,TSVI_100
RANDOM_Size_1002_MinAct_30_Type-tree_MinTransProb_0.1_Model_18,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_30_Type-tree_MinTransProb_0.1_Model_19,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_30_Type-tree_MinTransProb_0.1_Model_2,1002,0.0,0.0,0.027600000000000006,0.027600000000000006,0.027600000000000006,0.027600000000000006,0.027600000000000006,,0.027600000000000006,0.027600000000000006,,0.027600000000000006,0.027600000000000006,0.027600000000000006,0.027600000000000006,,,0.027600000000000006,0.027600000000000006,,
RANDOM_Size_1002_MinAct_30_Type-tree_MinTransProb_0.1_Model_20,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_30_Type-tree_MinTransProb_0.1_Model_3,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_30_Type-tree_MinTransProb_0.1_Model_4,1002,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.01,0.01,0.010000000000000002,0.009999999999997383,0.010000000000000002,0.010000000000000002,0.009999999999997383,0.01,0.01,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_30_Type-tree_MinTransProb_0.1_Model_5,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_30_Type-tree_MinTransProb_0.1_Model_6,1002,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_30_Type-tree_MinTransProb_0.1_Model_7,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_30_Type-tree_MinTransProb_0.1_Model_8,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.009999941655675686,0.009999941655675686,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.009999457073309344,0.009999457073309344,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_30_Type-tree_MinTransProb_0.1_Model_9,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_1,1002,0.0,0.0,0.010000000000000002,0.010000000000000005,0.0099999839501944,0.0099999839501944,0.010000000000000002,,0.01,0.01,,0.009999982425779833,0.009999982425779833,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_10,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_11,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_12,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_13,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.009999940950418867,0.009999940950418867,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.00999999999999059,0.00999999999999059,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_14,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_15,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.01,0.01,,0.010000000000000002,0.010000000000000002,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_16,1002,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_17,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_18,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.009999995499974485,0.009999995499974485,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.009999649437502815,0.009999649437502815,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_19,1002,,0.0,0.36300000000000004,0.36300000000000004,0.36300000000000004,0.36300000000000004,0.36300000000000004,,0.36300000000000004,0.36300000000000004,,0.36300000000000004,0.36300000000000004,0.36300000000000004,0.36300000000000004,,,0.36300000000000004,0.36300000000000004,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_2,1002,0.0,0.010000000000000002,0.32580000000000003,0.32580000000000003,0.32580000000000003,0.32580000000000003,0.32580000000000003,0.32579999999999976,0.45180000000000003,0.45180000000000003,0.32579999999999976,0.32580000000000003,0.32580000000000003,0.32580000000000003,0.32580000000000003,,,0.32580000000000003,0.32580000000000003,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_20,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.009999999999999998,0.009999999999999998,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.009999994094417113,0.009999994094417113,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_3,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_4,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_5,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_6,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_7,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_8,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_50_Type-tree_MinTransProb_0.1_Model_9,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_1,1002,0.0,0.0,0.009800000000000003,0.009800000000000003,0.009799290084771735,0.009799290091453364,0.009799999998900003,,0.009800000000000003,0.009800000000000003,,0.009799312894534142,0.009799312820191817,0.009800000000000003,0.009800000000000003,,,0.009800000000000003,0.009800000000000003,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_10,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.009999912283629581,0.009999912327779224,0.010000000000000002,,0.010017654299982987,0.010017654299982987,,0.009999655918736854,0.009999655918736854,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_11,1002,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_12,1002,0.0,0.0,0.002,0.002,0.002,0.002,0.002,,0.0,0.0,,0.002,0.002,0.002,0.002,,,0.002,0.002,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_13,1002,0.0,0.0,0.00532,0.00532,0.00532,0.00532,0.00532,,0.0,0.0,,0.00532,0.00532,0.00532,0.00532,,,0.00532,0.00532,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_14,1002,,0.0,0.007612000000000001,0.007612000000000001,0.007612000000000001,0.007612000000000001,0.007612000000000001,,0.00724,0.00724,,0.007612000000000001,0.007612000000000001,0.007612000000000001,0.007612000000000001,,,0.007612000000000001,0.007612000000000001,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_15,1002,,0.0,0.002,0.002,0.002,0.002,0.002,,0.0,0.0,,0.002,0.002,0.002,0.002,,,0.002,0.002,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_16,1002,0.0,0.0,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,,0.009000000000000001,0.009000000000000001,,0.009000000000000001,0.009000000000000001,0.009000000000000001,0.009000000000000001,,,0.009000000000000001,0.009000000000000001,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_17,1002,0.0,0.002,0.008200000000000002,0.008200000000000002,0.008200000000000002,0.008200000000000002,0.008200000000000002,,0.801,0.801,,0.008200000000000002,0.008200000000000002,0.008200000000000002,0.008200000000000002,,,0.008200000000000002,0.008200000000000002,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_18,1002,0.0,0.0,0.010536000000000004,0.010536000000000004,0.010536000000000004,0.010536000000000004,0.010536000000000004,,0.010536000000000004,0.010536000000000004,,0.010536000000000004,0.010536000000000004,0.010536000000000004,0.010536000000000004,,,0.010536000000000004,0.010536000000000004,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_19,1002,0.0,0.0,0.00740224,0.00740224,0.00740224,0.00740224,0.00740224,,0.0068000000000000005,0.0068000000000000005,,0.00740224,0.00740224,0.00740224,0.00740224,,,0.00740224,0.00740224,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_2,1002,0.0,0.0,0.01,0.01,0.01,0.01,0.01,,0.01,0.01,,0.01,0.01,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_20,1002,0.0,0.0,0.009073005454655649,0.009073005454648002,0.00907300545407776,0.009073005409588757,0.009073005454655628,,0.009072999999999998,0.009072999999999998,,0.009073005411507833,0.00907300162033815,0.009073005454655649,0.009073005454655649,,,0.009073005454655649,0.009073005454655649,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_3,1002,0.0,0.0,0.0014,0.0014,0.0014,0.0014,0.0014,,0.0,0.0,,0.0014,0.0014,0.0014,0.0014,,,0.0014,0.0014,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_4,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_5,1002,0.0,0.0061,0.0097,0.0097,0.0097,0.0097,0.0097,,0.505,0.505,,0.0097,0.0097,0.0097,0.0097,,,0.0097,0.0097,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_6,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_7,1002,0.0,0.0,0.009920000000000002,0.009920000000000002,0.009919879964698498,0.009919879964698498,0.009920000000000002,,0.0099,0.0099,,0.009919861522144004,0.009919861522143022,0.009920000000000002,0.009920000000000002,,,0.009920000000000002,0.009920000000000002,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_8,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.009999488064291866,0.009999488064291866,0.010000000000000002,,0.01,0.01,,0.009999444509322348,0.009999444509322348,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_1002_MinAct_5_Type-tree_MinTransProb_0.1_Model_9,1002,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_1,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_10,1002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_11,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_12,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_13,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_14,1002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_15,1002,,0.0,0.41050000000000003,0.41050000000000003,0.41050000000000003,0.41050000000000003,0.41050000000000003,,0.41050000000000003,0.41050000000000003,,0.41050000000000003,0.41050000000000003,0.41050000000000003,0.41050000000000003,,,0.41050000000000003,0.41050000000000003,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_16,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000004,0.010000000000000004,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.010000000000000004,0.010000000000000004,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_17,1002,,0.0,0.36600000000000005,0.36600000000000005,0.36600000000000005,0.36600000000000005,0.36600000000000005,,0.36600000000000005,0.36600000000000005,,0.36600000000000005,0.36600000000000005,0.36600000000000005,0.36600000000000005,,,0.36600000000000005,0.36600000000000005,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_18,1002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_19,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999997797,0.010000000000000002,0.010000000000000002,0.009999999999997797,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_2,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.01,0.01,,,0.01,0.01,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_20,1002,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_3,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.00999927446021902,0.00999927446021902,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.009999688122988086,0.009999688122988086,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_4,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_5,1002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_6,1002,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999565,0.010000000000000002,0.010000000000000002,0.009999999999999565,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_7,1002,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.009999999999999787,0.010000000000000002,0.010000000000000002,0.009999999999999787,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_8,1002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_70_Type-tree_MinTransProb_0.1_Model_9,1002,,0.0,0.32860000000000006,0.32860000000000006,0.32860000000000006,0.32860000000000006,0.32860000000000006,,0.7,0.7,,0.32860000000000006,0.32860000000000006,0.32860000000000006,0.32860000000000006,,,0.32860000000000006,0.32860000000000006,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_1,1002,0.0,0.0,0.010000000000000004,0.010000000000000004,0.009999639148199669,0.009999639148199669,0.01,,0.01,0.01,,0.009999627521702676,0.009999627521702676,0.010000000000000004,0.010000000000000004,,,0.010000000000000004,0.010000000000000004,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_10,1002,,0.0,0.14660000000000004,0.14660000000000004,0.14660000000000004,0.14660000000000004,0.14660000000000004,,0.7,0.7,,0.14660000000000004,0.14660000000000004,0.14660000000000004,0.14660000000000004,,,0.14660000000000004,0.14660000000000004,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_11,1002,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_12,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_13,1002,0.0,0.0,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002,,0.18000000000000002,0.18000000000000002,,0.18000000000000002,0.18000000000000002,0.18000000000000002,0.18000000000000002,,,0.18000000000000002,0.18000000000000002,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_14,1002,0.0,0.0,0.18200000000000002,0.18200000000000002,0.18200000000000002,0.18200000000000002,0.18200000000000002,,0.604,0.604,,0.18200000000000002,0.18200000000000002,0.18200000000000002,0.18200000000000002,,,0.18200000000000002,0.18200000000000002,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_15,1002,0.0,0.274,0.274,0.274,0.274,0.274,0.274,,0.274,0.274,,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274,0.274
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_16,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_17,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_18,1002,0.0,0.0,0.010000000000000002,0.010000000000000002,0.009999886071395401,0.009999886071395401,0.01,,0.010000000000000002,0.010000000000000002,,0.009999776561721139,0.009999776561721139,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_19,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_2,1002,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_20,1002,0.0,0.0,0.507,0.507,0.507,0.507,0.507,,0.507,0.507,,0.507,0.507,0.507,0.507,,,0.507,0.507,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_3,1002,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_4,1002,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_5,1002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_6,1002,,0.0,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.00999999999999912,0.010000000000000002,0.010000000000000002,0.00999999999999912,0.010000000000000002,0.010000000000000002,0.010000000000000002,0.010000000000000002,,,0.010000000000000002,0.010000000000000002,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_7,1002,,0.0,0.19590000000000002,0.19590000000000002,0.19590000000000002,0.19590000000000002,0.19590000000000002,,0.202,0.202,,0.19590000000000002,0.19590000000000002,0.19590000000000002,0.19590000000000002,,,0.19590000000000002,0.19590000000000002,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_8,1002,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_MinAct_90_Type-tree_MinTransProb_0.1_Model_9,1002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_1,1002,,0.0,0.004522708227099799,0.004522706139036817,0.004522368649411587,0.004522364027442818,0.004522707587432276,,,,,0.0045223201592830085,0.004522310993637072,0.004522708227099994,0.004522708227099994,,,0.004522708227099994,0.004522708227099994,,
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_10,1002,0.0,0.0,0.012202258985071,0.01220225808896995,0.012202084680550307,0.01220208534400897,0.012202258985055277,,,,,0.012201986210297463,0.01220199313098863,0.012202258985071004,0.012202258985071004,,,0.012202258985071004,0.012202258985071004,,
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_11,1002,0.0,,0.002073832285145372,0.0020738226636442484,0.002073621518829178,0.002073611336408048,0.0020738308762051835,,,,,0.002073556121777574,0.0020735373228722683,0.002073832285147905,0.002073832285147905,,,0.002073832285147905,0.002073832285147905,,
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_12,1002,0.0,0.0,0.0024124117108195084,0.0024123955048802087,0.0024119829349254027,0.0024122544035163,0.0024124117085301683,,,,0.0024124113367289994,0.002412209057675886,0.0024122074407819443,0.0024124117108187213,0.0024124117108187213,,,0.0024124117108187213,0.0024124117108187213,,
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_13,1002,0.0,0.0,0.005252104032162403,0.005252099911307844,0.005252002672790914,0.005251909133087219,0.005252104032089668,,,,,0.005251920099972633,0.005251924510962289,0.005252104032162403,0.005252104032162403,,,0.005252104032162403,0.005252104032162403,,
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_14,1002,0.0,0.0,0.0027805812371598094,0.0027805746181435173,0.0027801922089072733,0.002780218507972319,0.002780581226758924,,,,,0.002780183344883407,0.002780091177555927,0.0027805812370879997,0.0027805812370879997,,,0.0027805812370879997,0.0027805812370879997,,
RANDOM_Size_1002_Type-tree_MinTransProb_0.1_Model_15,1002,0.0,0.0,0.007058001580530837,0.007057998351220389,0.007057768889950311,0.0070576754158140995,0.007058001398394773,,,,,0.0070576644575715015,0.007057745010309241,0.0070580015805310715,0.0070580015805310715,,,0.0070580015805310715,0.0070580015805310715,,
